,id,latitude,longitude,Coordinates
5206,8550764,52.39041296204672,4.877430498670521,POINT (29279181.16787333 24062190.75095962)
5207,8551630,52.36238835505301,4.876404365448037,POINT (29289063.49297552 24057640.71884892)
5208,8551961,52.37479758414203,4.8744026799469005,POINT (29284455.81623405 24059120.1251598)
5209,8559394,52.33190174477632,4.85883002774312,POINT (29298255.25651531 24049102.67745773)
5210,8560237,52.35322399637906,4.911886420264316,POINT (29295678.69624618 24063962.02211582)
5211,8562459,52.3810101423305,4.850688810577977,POINT (29280002.53608744 24054912.02857213)
5212,8562801,52.370104796905366,4.93683458423275,POINT (29292022.24659436 24072004.30063376)
5213,8563820,52.385272093669826,4.87434606181409,POINT (29280720.54505179 24060724.96326885)
5214,8564806,52.355035222253285,4.890178539807792,POINT (29292983.17914314 24059508.5506204)
5215,8568886,52.344250397985476,4.912893389695831,POINT (29298969.05333306 24062797.62099992)
5216,8573087,52.36750000279742,4.882948310535388,POINT (29287861.76383018 24059856.12242337)
5217,8573112,52.3541634758113,4.91066584652899,POINT (29295228.88938301 24063840.79380597)
5218,8573716,52.35474434522682,4.884922935319922,POINT (29292590.1429492 24058317.87950606)
5219,8577592,52.32737789839402,4.873625605165164,POINT (29301264.79763738 24051630.95536698)
5220,8579704,52.355919123571816,4.93507898425563,POINT (29296908.69097158 24069434.63030177)
5221,8581083,52.362411602154296,4.851094151834394,POINT (29286662.67004332 24052127.58101342)
5222,8584764,52.35364784477677,4.898701552622714,POINT (29294282.39446874 24061152.67089685)
5223,8584779,52.38053105357341,4.884022485431479,POINT (29283322.96997663 24062101.62411163)
5224,8585470,52.35983589734971,4.861199397943697,POINT (29288535.09090255 24053932.36588841)
5225,8586146,52.36322131673763,4.861682983557466,POINT (29287375.49816408 24054560.53201221)
5226,8586673,52.38660735594037,4.8893080069396175,POINT (29281658.27907537 24064191.30597344)
5227,8586795,52.36879517556132,4.8583358679988615,POINT (29285074.58260264 24054691.7770442)
5228,8590437,52.359233862009326,4.942985363049881,POINT (29296474.39245377 24071669.56376053)
5229,8590976,52.34835820964103,5.008683566682708,POINT (29306543.88647155 24084323.00848066)
5230,8591687,52.37544019384779,4.895380538999957,POINT (29286208.67536666 24063791.23094806)
5231,8599501,52.349940536056366,4.837965220229894,POINT (29289860.54266187 24047339.51716248)
5232,8601086,52.370059531575315,4.8892999504207815,POINT (29287550.41257066 24061635.58014949)
5233,8601253,52.36166640249475,4.926271439194014,POINT (29294030.5601196 24068400.34870438)
5234,8601476,52.37269597958597,4.903646298657822,POINT (29287966.52976608 24065169.38139075)
5235,8604221,52.369684777022684,4.9160681469832115,POINT (29290211.7597253 24067412.53883358)
5236,8604798,52.36584673119939,4.877730859971439,POINT (29287957.45887275 24058463.70787678)
5237,8604803,52.35055291571211,4.908539113146454,POINT (29296313.66307813 24062820.18372707)
5238,8606255,52.35742963386182,4.850105791220665,POINT (29288342.83713063 24051142.68816229)
5239,8606301,52.38760250496546,4.900635515846632,POINT (29282373.48640741 24066813.24554728)
5240,8606715,52.359475191214145,4.935137335317648,POINT (29295647.78094964 24069995.55589715)
5241,8607603,52.361623990837046,4.9444407660159175,POINT (29295760.49075105 24072355.30360882)
5242,8609137,52.3604898066029,4.896724785835022,POINT (29291659.42830821 24061777.33324987)
5243,8610793,52.35398680161321,4.903616707841495,POINT (29294626.00468399 24062276.60218165)
5244,8618260,52.392945680090605,4.87191999452239,POINT (29277758.66668732 24061381.21326763)
5245,8618487,52.4090255068906,4.901030296197061,POINT (29274780.29793501 24070205.28205229)
5246,8618563,52.37652800988624,4.893024328261812,POINT (29285598.75597602 24063445.57613529)
5247,8624407,52.37375656771629,4.849103241688965,POINT (29282435.29441033 24053446.0558292)
5248,8625086,52.36111271812611,4.9052744944648605,POINT (29292245.16700314 24063737.3038441)
5249,8628820,52.34837037522464,4.861541261794046,POINT (29292649.25892483 24052236.52499659)
5250,8629015,52.35751596575978,4.9383072713215705,POINT (29296644.71105124 24070384.71658322)
5251,8637530,52.36685158540508,4.884841489882152,POINT (29288271.5172188 24060168.69197964)
5252,8638312,52.347946624386594,4.860674943990492,POINT (29292718.19705097 24051982.23045296)
5253,8638872,52.34633811500443,4.921598767069159,POINT (29299047.83402956 24065017.95554693)
5254,8640292,52.37465251082794,4.853066987884975,POINT (29282491.02162425 24054448.19800095)
5255,8641456,52.36241935597293,4.944429500851483,POINT (29295476.15580803 24072475.43905409)
5256,8641579,52.3684229453222,4.891393093802531,POINT (29288330.9120166 24061839.24607161)
5257,8642036,52.36849112939904,4.889708382909456,POINT (29288147.488022 24061482.55528958)
5258,8642711,52.36542921855458,4.933570198158217,POINT (29293379.40821105 24070571.79320043)
5259,8642796,52.360262913305576,4.855979955032444,POINT (29287889.60154298 24052860.63663097)
5260,8643316,52.35405178747473,4.889300783833695,POINT (29293250.39882823 24059165.43174259)
5261,8644656,52.3630567292731,4.905886013768719,POINT (29291610.66536966 24064170.5107663)
5262,8645335,52.358698659320346,4.907477165508512,POINT (29293312.821228 24063845.11835621)
5263,8648306,52.37455902517487,4.949233463473635,POINT (29291605.56644053 24075393.89882344)
5264,8650253,52.39134151117561,4.879800005914686,POINT (29279074.29811827 24062850.37857018)
5265,8650287,52.37117127542992,4.939413528022986,POINT (29291885.75569855 24072730.93206319)
5266,8650747,52.377936648157615,4.8697344500364235,POINT (29282896.94577665 24058587.46148525)
5267,8657220,52.370801054747936,4.941265072029017,POINT (29292192.32154348 24073077.50515681)
5268,8658785,52.36119092119465,4.865760325343516,POINT (29288483.81675714 24055135.74004022)
5269,8659596,52.367175810630215,4.864843635272198,POINT (29286266.29818575 24055860.03660111)
5270,8660262,52.34199952611167,4.903022723164885,POINT (29298838.04808344 24060297.95446113)
5271,8660693,52.339016232378476,4.9211538957146805,POINT (29301612.92794931 24063791.97331678)
5272,8660698,52.35508859781439,4.89877713453244,POINT (29293776.53066172 24061391.42935859)
5273,8662759,52.35475685357047,4.983209901664315,POINT (29301863.30675907 24079751.70288486)
5274,8663020,52.33308298942926,4.874177250122557,POINT (29299286.12332003 24052631.77683106)
5275,8666460,52.357890813398654,4.895968423853163,POINT (29292513.41492856 24061211.43418146)
5276,8666722,52.356191094904645,4.901933552451461,POINT (29293682.12490987 24062249.68294914)
5277,8675811,52.39771821042339,4.942374124822198,POINT (29282708.90055545 24077468.94011163)
5278,8677142,52.38448119524116,4.889795979222017,POINT (29282461.55633615 24063969.47554157)
5279,8681273,52.38582384195077,4.846619954147937,POINT (29277903.9172283 24054769.14541697)
5280,8692855,52.37072945664365,4.8532794233780985,POINT (29283907.88899175 24053888.55287828)
5281,8693265,52.360140786318205,4.880024661495641,POINT (29290205.86676883 24058082.94622247)
5282,8693789,52.36466043909697,4.883190754891792,POINT (29288895.76211175 24059470.6908373)
5283,8694219,52.40605139679166,4.900400920539481,POINT (29275780.28323521 24069609.17696153)
5284,8694687,52.383922590882136,4.8757181011252095,POINT (29281330.7331671 24060815.57355586)
5285,8695152,52.3728269408371,4.852380615514432,POINT (29283076.12437314 24054016.65162662)
5286,8699686,52.36317891275636,4.982153153570844,POINT (29298763.71531606 24080818.22854866)
5287,8699885,52.36701010471909,4.866149995156653,POINT (29286448.77255157 24056119.17150734)
5288,8699956,52.35990968297273,4.935838026598833,POINT (29295559.17682641 24070215.31523502)
5289,8700800,52.380264269595095,4.869983567404935,POINT (29282091.65160798 24059001.14603844)
5290,8706862,52.35820921608915,4.895939637360106,POINT (29292397.32136223 24061254.28605425)
5291,8707883,52.36370223976294,4.979589011833483,POINT (29298335.54705397 24080339.67135864)
5292,8708962,52.37390414818384,4.8610320002069685,POINT (29283510.37496047 24056068.33581863)
5293,8710031,52.35766054989107,4.896160001061036,POINT (29292613.50305618 24061217.67175808)
5294,8710593,52.355737668076756,4.826845259492629,POINT (29286744.92651456 24045811.4005582)
5295,8710938,52.37152604131549,4.900069738635627,POINT (29288045.41142201 24064209.30482023)
5296,8712479,52.36388397030739,4.8453870772885255,POINT (29285598.82455203 24051111.16177175)
5297,8712754,52.368416144272224,4.88463779275032,POINT (29287695.16561742 24060365.77110325)
5298,8714969,52.367832176321286,4.871315171051918,POINT (29286644.23596557 24057371.85654766)
5299,8717725,52.3641880078909,4.942156374903877,POINT (29294631.74681239 24072252.43786235)
5300,8718157,52.35484223680065,4.8877832294114985,POINT (29292825.5661708 24058956.5618327)
5301,8724186,52.377544425127624,4.855120936312336,POINT (29281655.49783233 24055342.44675691)
5302,8725253,52.36095384812865,4.859867375151426,POINT (29288011.14483082 24053814.65800828)
5303,8725786,52.3566823718331,4.915868531136381,POINT (29294823.25316373 24065363.64561222)
5304,8726116,52.3839068085224,4.849450622634634,POINT (29278854.09077886 24055089.71671905)
5305,8726513,52.340776518774454,4.9189479208593765,POINT (29300777.81556195 24063582.28872009)
5306,8728088,52.37378925849919,4.879390554895461,POINT (29285286.13855692 24060051.49959492)
5307,8728493,52.383721879096406,4.873208153434944,POINT (29281165.080888 24060237.66439702)
5308,8732160,52.38010605203352,4.8559478820898825,POINT (29280821.55859604 24055918.29404497)
5309,8732784,52.3882533496091,4.8788604289542645,POINT (29280085.3277654 24062168.89196967)
5310,8735101,52.38163671115736,4.8694844900277845,POINT (29281555.78083439 24059104.31034391)
5311,8735176,52.35256107446372,4.903250069532474,POINT (29295099.03184882 24061976.72637912)
5312,8736069,52.36658145743293,4.875171898519329,POINT (29287454.03643514 24058019.36827422)
5313,8736220,52.35273454410957,4.849291339892269,POINT (29289937.24680725 24050240.00695714)
5314,8736866,52.36151526044297,4.861960343222919,POINT (29288009.12839771 24054357.54523314)
5315,8737418,52.352329923320255,4.8977774125498135,POINT (29294664.35239601 24060747.85301233)
5316,8743652,52.37817627781954,4.856462570922507,POINT (29281557.33383222 24055732.38625405)
5317,8744580,52.35254373084715,4.919535616932364,POINT (29296643.27721479 24065524.97294485)
5318,8744921,52.36750133402588,4.851852511672664,POINT (29284922.31101602 24053078.98723882)
5319,8746809,52.36841565056113,4.910719084714117,POINT (29290158.69453691 24066050.75611361)
5320,8747785,52.38342142411282,4.881907357520807,POINT (29282093.87775895 24062086.87612593)
5321,8749341,52.373112520846156,4.903687001109911,POINT (29287822.03441299 24065242.51862978)
5322,8750833,52.35729627832202,4.872850786715042,POINT (29290540.65082325 24056080.04196684)
5323,8753569,52.367364051704854,4.865120832902731,POINT (29286225.47560357 24055949.51778137)
5324,8754550,52.35038154358097,4.912187928818177,POINT (29296719.31148561 24063589.3669274)
5325,8755764,52.357984034412134,4.908067210799262,POINT (29293623.01746067 24063863.52537977)
5326,8756654,52.340911856066725,4.92056714593563,POINT (29300882.55243979 24063956.29180454)
5327,8758025,52.36518238719122,4.860599760094871,POINT (29286574.88835869 24054627.2644113)
5328,8759061,52.36111791158697,4.881314580106412,POINT (29289979.84825176 24058514.94840145)
5329,8759098,52.37700083932375,4.906538177286112,POINT (29286706.51360154 24066463.85158171)
5330,8759643,52.365385920185204,4.939245237322836,POINT (29293930.39667358 24071802.39032294)
5331,8761483,52.38533257173313,4.916859616234486,POINT (29284713.49294578 24069998.64285874)
5332,8761735,52.365663665809315,4.867591380134268,POINT (29287064.40610415 24056225.43378088)
5333,8764643,52.364632600014374,4.939249748990583,POINT (29294199.11982381 24071687.24697992)
5334,8766627,52.36441703156199,4.939249164476961,POINT (29294275.83979803 24071653.88900963)
5335,8767009,52.3796138086631,4.874275733982686,POINT (29282728.82229584 24059836.03078888)
5336,8767206,52.37769107256362,4.85188875964792,POINT (29281297.75242358 24054660.79624355)
5337,8767747,52.37959766947538,4.8758121113932384,POINT (29282879.72600072 24060168.34022805)
5338,8769385,52.38078049240264,4.868677192866052,POINT (29281784.39057666 24058796.18665639)
5339,8770120,52.377686218998136,4.8493586841016905,POINT (29281060.3032301 24054108.74212391)
5340,8771976,52.36501332021813,4.926385022763236,POINT (29292849.34456525 24068941.19287727)
5341,8775746,52.3473094299186,4.890592777416467,POINT (29295773.05828366 24058406.73453472)
5342,8776335,52.36383864811554,4.805363929009106,POINT (29281828.49136163 24042382.12590316)
5343,8776772,52.37316718615989,4.905114418557852,POINT (29287937.35505914 24065562.07899376)
5344,8778725,52.374573651045004,4.933929834344508,POINT (29290156.48773041 24072060.06307232)
5345,8779675,52.37118701439636,4.858909326553091,POINT (29284277.18493583 24055186.13524083)
5346,8781478,52.38351116154789,4.848036931083786,POINT (29278861.33299595 24054720.58350451)
5347,8786196,52.371760627278,4.881548196453871,POINT (29286212.35628653 24060208.59983411)
5348,8786641,52.38380013684865,4.846325641384191,POINT (29278596.66761997 24054392.37639624)
5349,8787889,52.370785198128246,4.8589732002415404,POINT (29284426.28913333 24055138.00104035)
5350,8788403,52.35599807791677,4.914087718591372,POINT (29294898.76367698 24064869.83562442)
5351,8789423,52.36731818116642,4.873858069916653,POINT (29287067.56053907 24057846.74094139)
5352,8789996,52.36633014319587,4.90316843219284,POINT (29290188.35015729 24064083.09090104)
5353,8791943,52.36625178853941,4.852411327971987,POINT (29285420.0195852 24053007.77869789)
5354,8792547,52.38328266620921,4.813775060559501,POINT (29275702.66407261 24047220.87734918)
5355,8792777,52.38768896603767,4.9380186182361285,POINT (29285870.73356623 24074973.42885628)
5356,8795012,52.37838291166417,4.8467056867382325,POINT (29280561.43447865 24053638.28701814)
5357,8798384,52.35144092379475,4.940907149180742,POINT (29299053.58033491 24070015.23445055)
5358,8803098,52.370282116353074,4.9306743051824125,POINT (29291377.74118477 24070688.69072184)
5359,8805345,52.355010011291206,4.852106046873722,POINT (29289393.37736235 24051204.99354615)
5360,8805782,52.34944043146146,4.8623940321722,POINT (29292348.95239348 24052587.65314049)
5361,8807992,52.364614916002864,4.909544041220896,POINT (29291401.23467432 24065208.32446836)
5362,8808299,52.37174517684969,4.875552596240965,POINT (29285651.36904333 24058899.49799142)
5363,8809467,52.37440090882667,4.935946541774552,POINT (29290408.31433924 24072473.04727753)
5364,8811372,52.37228278124169,4.883068520876254,POINT (29286170.05814978 24060620.54961208)
5365,8819278,52.36714904272169,4.8524903979301435,POINT (29285108.04681276 24053163.59373681)
5366,8819606,52.35673603287025,4.896088693221217,POINT (29292935.95921211 24061059.47994066)
5367,8820418,52.36613094903299,4.864507674214629,POINT (29286606.56277955 24055625.47648755)
5368,8820770,52.31984595452635,4.943691889345665,POINT (29310566.92651346 24065753.52509134)
5369,8823444,52.353348756694075,4.851317792964332,POINT (29289910.23578104 24050776.60338088)
5370,8824574,52.3457501623895,4.859671955799515,POINT (29293405.27458026 24051424.42260827)
5371,8826432,52.35402451808258,4.921762802521841,POINT (29296326.27301753 24066238.94819918)
5372,8828368,52.371307233149345,4.944802247420558,POINT (29292345.76754949 24073926.65919857)
5373,8833187,52.370013740198495,4.928641626914327,POINT (29291281.48047706 24070204.19005513)
5374,8835156,52.36155853817272,4.926806575629028,POINT (29294119.48961328 24068500.38936486)
5375,8837071,52.36396090374182,4.877361319001194,POINT (29288594.0094582 24058092.05538298)
5376,8839396,52.37635894522892,4.857872240432586,POINT (29282337.66095053 24055758.88202345)
5377,8840501,52.351602433016346,4.90011884568676,POINT (29295144.58002523 24061146.12537441)
5378,8843219,52.36980235342707,4.85893012968395,POINT (29284772.15740333 24054976.83030939)
5379,8843914,52.361363883859084,4.876162200624869,POINT (29289405.37274021 24057429.78964183)
5380,8854011,52.385657087166884,4.885926310410892,POINT (29281677.31797075 24063307.7403582)
5381,8854214,52.38896574777174,4.881692865971557,POINT (29280099.16392515 24062896.0321079)
5382,8855268,52.36365057796319,4.797201978589213,POINT (29281122.84468674 24040574.53066292)
5383,8855570,52.3625252679272,4.864760125545089,POINT (29287914.1961557 24055123.75568807)
5384,8857282,52.37796125844854,4.862106513186145,POINT (29282167.33254869 24056929.03253313)
5385,8857288,52.37193403848247,4.902058789031057,POINT (29288087.95812384 24064705.80145121)
5386,8861651,52.34429395398766,4.911542215214922,POINT (29298825.92041483 24062509.68732111)
5387,8862802,52.35006147688937,4.887961407423301,POINT (29294544.57112333 24058257.66374195)
5388,8863794,52.34519911074499,4.911400895721137,POINT (29298490.28096535 24062618.46906326)
5389,8866137,52.37069621296315,4.858399372997011,POINT (29284403.72993186 24054999.20364224)
5390,8872533,52.36296060218788,4.8578730638824466,POINT (29287108.14539634 24053689.86728851)
5391,8873233,52.352825069212024,4.910671954862289,POINT (29295706.04866795 24063635.6916742)
5392,8873466,52.36812130579976,4.8648424575673035,POINT (29285929.54353345 24056005.77437202)
5393,8874073,52.359704957307436,4.893711098335347,POINT (29291654.20156116 24060999.24565099)
5394,8875611,52.38430796380696,4.891256120798352,POINT (29282661.1455312 24064260.92354089)
5395,8876071,52.352479559636535,4.901900586445446,POINT (29295000.58131622 24061669.91909362)
5396,8877094,52.34915470904666,4.941667137124565,POINT (29299939.47636984 24069828.59407087)
5397,8879262,52.37969774932671,4.839850497480368,POINT (29279445.1533516 24052347.75411751)
5398,8880426,52.360548553281404,4.860029938212311,POINT (29288170.8085751 24053787.50580957)
5399,8880891,52.36054534474326,4.8610975131181515,POINT (29288272.87759633 24054019.70743001)
5400,8880908,52.36675369221573,4.872592928824401,POINT (29287148.99421023 24057483.84776484)
5401,8883361,52.38448272949883,4.879746502157097,POINT (29281511.81429637 24061779.84978889)
5402,8893580,52.39051236244371,4.891295060656907,POINT (29280455.19584873 24065227.00747292)
5403,8895465,52.350717506029646,4.936099799829591,POINT (29298857.4392541 24068855.38337316)
5404,8896501,52.37428572489654,4.873444574263178,POINT (29284547.54832814 24058832.2985834)
5405,8897613,52.3649555546113,4.9337600105722865,POINT (29293566.01567882 24070540.14966023)
5406,8902074,52.36146221181497,4.8952759063717375,POINT (29291176.30884684 24061611.51869136)
5407,8904351,52.376057233097676,4.843226910423644,POINT (29281060.57443524 24052520.98109433)
5408,8911347,52.34763032090149,4.847851197548104,POINT (29291618.04982676 24049137.73467544)
5409,8911950,52.36395375231564,4.843181780399571,POINT (29285365.43245038 24050641.31545131)
5410,8912201,52.362670222994716,4.943390475755288,POINT (29295288.7650286 24072287.56094226)
5411,8913666,52.39002514138282,4.875007071646512,POINT (29279090.3591081 24061602.85469176)
5412,8914322,52.35260975877536,4.883859296551459,POINT (29293249.63615467 24057756.56482601)
5413,8916311,52.36252136413045,4.865179072911625,POINT (29287955.18753217 24055214.46885365)
5414,8916512,52.36523065281705,4.860451857281633,POINT (29286543.72253031 24054602.48200755)
5415,8916698,52.37926088377883,4.852442775040832,POINT (29280791.17877916 24055023.99768852)
5416,8919364,52.345588771345646,4.895957738227851,POINT (29296892.618091 24059311.06023192)
5417,8920212,52.33998292240303,4.919603175728112,POINT (29301122.27055246 24063602.82472114)
5418,8921550,52.35152847536804,4.85292880187693,POINT (29290710.59225124 24050846.66443045)
5419,8930278,52.35022738580787,4.888216593466768,POINT (29294509.61499531 24058338.90329107)
5420,8932316,52.36808602530119,4.921397852047264,POINT (29291284.2746594 24068327.80057278)
5421,8933102,52.36839469556651,4.886095911858232,POINT (29287840.55862502 24060680.27751255)
5422,8933869,52.36279674067225,4.9340616934882835,POINT (29294363.333825 24070273.09791157)
5423,8935871,52.36525058742213,4.858421088445959,POINT (29286344.64902989 24054162.95261439)
5424,8944525,52.375223477334785,4.884012911044202,POINT (29285212.11448982 24061280.27986535)
5425,8946277,52.34546740555869,4.901514046331159,POINT (29297460.79356312 24060503.91113837)
5426,8947803,52.37293486526863,4.827853570429594,POINT (29280718.3555952 24048688.70494255)
5427,8949139,52.36357230929546,4.862030183342848,POINT (29287283.35392799 24054690.40636206)
5428,8950808,52.36975422976321,4.8695802557387164,POINT (29285795.90889604 24057290.48497342)
5429,8958006,52.37514777041153,4.859209859416828,POINT (29282895.34465324 24055863.31313252)
5430,8958570,52.353887821401976,4.91899357341025,POINT (29296113.47150813 24065614.05324288)
5431,8959397,52.34961835737332,5.006539514417833,POINT (29305892.93212958 24084049.24378249)
5432,8959528,52.35258819283551,4.887670750026068,POINT (29293617.48685097 24058584.20178884)
5433,8963247,52.35356687162889,4.886366450603837,POINT (29293145.78379277 24058450.87047654)
5434,8964889,52.35574373583506,4.9264422963802685,POINT (29296155.85933879 24067524.3811101)
5435,8967596,52.36727825610168,4.870287880400982,POINT (29286744.37824083 24057062.43538843)
5436,8971122,52.34973340109235,4.7953656258368715,POINT (29285902.39108771 24038022.29753321)
5437,8971928,52.36093406461757,4.855235184838839,POINT (29287580.24242619 24052801.95295298)
5438,8976034,52.357826111896756,4.901972833793953,POINT (29293103.641923 24062510.48466104)
5439,8977362,52.35211085878805,4.920556625117532,POINT (29296893.82965717 24065680.8524893)
5440,8980538,52.31077825120307,4.951546721501416,POINT (29314537.07357789 24066070.39077742)
5441,8981648,52.350206134305154,4.847251093837811,POINT (29290644.36016688 24049404.74674221)
5442,8982174,52.3815333428762,4.870010955481822,POINT (29281642.33410402 24059203.0684801)
5443,8982238,52.41340396260742,4.881382931747115,POINT (29271366.00120767 24066601.53602304)
5444,8984156,52.38022374383112,4.882469901974265,POINT (29283285.74640824 24061715.84712215)
5445,8986191,52.34311075422682,4.923684022293324,POINT (29300393.9393028 24064975.08343774)
5446,8990546,52.35126988476393,4.855094097317076,POINT (29291007.41095108 24051278.7500319)
5447,8998709,52.35254568390111,4.919328524652554,POINT (29296623.02663597 24065480.11794207)
5448,9003103,52.36802524431707,4.857505256738379,POINT (29285270.19055041 24054391.85036925)
5449,9003963,52.36526507202732,4.905493664574826,POINT (29290787.2184333 24064425.65502248)
5450,9006224,52.35673769125575,4.8893580746273475,POINT (29292299.48216681 24059592.39317863)
5451,9007086,52.376670570412855,4.840023898220737,POINT (29280539.34442132 24051917.81544753)
5452,9008662,52.35228890112078,4.918847315006278,POINT (29296669.02520246 24065335.59266521)
5453,9008762,52.3762332537896,4.9011944328331785,POINT (29286475.29637902 24065180.7417914)
5454,9008887,52.371931007211074,4.8651271446345445,POINT (29284599.98378043 24056656.08517604)
5455,9008999,52.369928778749724,4.867134560206663,POINT (29285502.62054553 24056784.41269741)
5456,9017238,52.378114115954844,4.873646218608753,POINT (29283203.37162128 24059467.30825937)
5457,9019783,52.35778943024598,4.910908398867264,POINT (29293960.63591052 24064452.94779928)
5458,9020907,52.36174723217789,4.858919203619943,POINT (29287639.0399227 24053730.50683075)
5459,9021865,52.359859572216855,4.860919762388726,POINT (29288500.22580456 24053875.06927032)
5460,9022717,52.34968961222077,4.887419343655748,POINT (29294625.74577596 24058082.09454953)
5461,9023035,52.354544934075186,4.922930584455516,POINT (29296251.21233514 24066573.8254745)
5462,9023789,52.35190621666682,4.892721202211269,POINT (29294337.51367642 24059580.08329806)
5463,9026133,52.3708247033222,4.9111208870071605,POINT (29289338.71357749 24066509.95131729)
5464,9027461,52.38198632702875,4.877096680743099,POINT (29282150.48455353 24060817.03842384)
5465,9031877,52.369024872716295,4.930996467007624,POINT (29291855.91658577 24070565.07105455)
5466,9035176,52.38512023401481,4.917592970750569,POINT (29284858.3380502 24070125.7131649)
5467,9037568,52.35649355969636,4.907805051548026,POINT (29294128.99719155 24063576.46010354)
5468,9038396,52.323287388827,4.966810792092373,POINT (29311523.91960968 24071327.92316385)
5469,9038734,52.361303483945726,4.910070859172097,POINT (29292630.19887891 24064812.37839981)
5470,9040505,52.3576274873989,4.873145172566836,POINT (29290450.55283891 24056195.34432778)
5471,9041901,52.379009211760845,4.871162751705094,POINT (29282649.98332134 24059064.31811082)
5472,9045210,52.358576244245704,4.9132722498471395,POINT (29293903.68274996 24065089.67823286)
5473,9045244,52.37883014051109,4.874443798362084,POINT (29283023.76010935 24059751.66371535)
5474,9047220,52.3517136662066,4.888981841263278,POINT (29294052.74661088 24058735.09697711)
5475,9047867,52.35384031124168,4.888031072372248,POINT (29293205.72089646 24058855.98062533)
5476,9054138,52.35617635066225,4.9246840563712775,POINT (29295835.80682764 24067207.71517919)
5477,9057132,52.37265228504504,4.878547615174175,POINT (29285611.35563075 24059692.2754013)
5478,9057173,52.38358175397054,4.877803208282472,POINT (29281649.08814527 24061217.30443154)
5479,9057489,52.36876022735576,4.943846965821964,POINT (29293162.81325322 24073325.79709784)
5480,9058164,52.3551770680856,4.8841683974906624,POINT (29292364.77217103 24058220.16554273)
5481,9058168,52.354157077688754,4.847365111465528,POINT (29289248.66790938 24050039.83798766)
5482,9058595,52.37958868841584,4.885766671306527,POINT (29283823.3095987 24062336.26349875)
5483,9058757,52.352624068895274,4.906516176909597,POINT (29295385.10934485 24062698.57025325)
5484,9060542,52.36171250062382,4.852755320396106,POINT (29287068.63205654 24052381.66561747)
5485,9060823,52.35042311158452,4.889776146444211,POINT (29294587.29677682 24058709.13271069)
5486,9062436,52.34148582430289,4.876647621077534,POINT (29296528.36012978 24054467.37249602)
5487,9062944,52.371494678973825,4.892493435709233,POINT (29287341.01773867 24062553.11284925)
5488,9064499,52.37672548294997,4.878455024114368,POINT (29284152.19175408 24060300.88267783)
5489,9069083,52.36872559510343,4.8743286404086055,POINT (29286610.89893702 24058166.57967483)
5490,9070642,52.35119536536961,4.861788021262446,POINT (29291666.89390286 24052726.50379799)
5491,9074767,52.40171500908533,4.914017728807171,POINT (29278610.03040545 24071906.63561155)
5492,9074947,52.3571075583704,4.924282802160887,POINT (29295466.31160954 24067263.81349469)
5493,9075972,52.381478521802556,4.868886173721085,POINT (29281555.57628869 24058949.50866995)
5494,9078916,52.358350871498935,4.912797002264774,POINT (29293939.05910139 24064951.30294894)
5495,9082156,52.354398485247266,4.885034137127954,POINT (29292723.79336101 24058288.74694923)
5496,9083199,52.373220478343036,4.8974320608700195,POINT (29287192.8974754 24063895.84247448)
5497,9083550,52.3750040001175,4.879188374121892,POINT (29284834.48165961 24060194.95478689)
5498,9084235,52.35997875884015,4.941582220683072,POINT (29296076.68898651 24071478.43175382)
5499,9085763,52.35936019798678,4.850978051148293,POINT (29287738.02915649 24051630.98557106)
5500,9086369,52.366593155110856,4.862920958598483,POINT (29286292.01542757 24055351.02100589)
5501,9088830,52.390629949905126,4.94011221641701,POINT (29285020.60720691 24075883.15293331)
5502,9089582,52.37028430888668,4.865180757542769,POINT (29285191.37258226 24056413.49724958)
5503,9090734,52.38403260791178,4.870669195329241,POINT (29280814.54932137 24059732.40690436)
5504,9090783,52.367821638302594,4.865455908941391,POINT (29286094.22247146 24056093.20246375)
5505,9090965,52.365557902760685,4.86660755903174,POINT (29287009.07488372 24055994.67364822)
5506,9095867,52.35398072263548,4.902371550753154,POINT (29294510.55258702 24062004.18432342)
5507,9101002,52.33886762491324,4.919560399633423,POINT (29301515.34297232 24063421.52465632)
5508,9101010,52.361001601897975,4.860668744119965,POINT (29288069.90327019 24053996.7034211)
5509,9103703,52.36441363154432,4.940695816379298,POINT (29294413.56624834 24071968.77354466)
5510,9104050,52.38274785990425,4.886353667682197,POINT (29282753.72473375 24062951.80938134)
5511,9104448,52.357684254571616,4.857614944769439,POINT (29288962.23107981 24052818.79657993)
5512,9104541,52.36682520967309,4.860174302229573,POINT (29285949.76067255 24054788.22744393)
5513,9106113,52.37780357128811,4.882453466908909,POINT (29284146.02827188 24061338.68082542)
5514,9106661,52.34210351604155,4.903305991391889,POINT (29298827.78551533 24060375.76730288)
5515,9107443,52.346909995080566,4.859655909307839,POINT (29292990.87024069 24051600.00813969)
5516,9107557,52.362002327297866,4.898956913157414,POINT (29291331.69141382 24062497.30362684)
5517,9108386,52.36463096246724,4.882937529400514,POINT (29288882.33177558 24059410.94461263)
5518,9108470,52.36225902727903,4.943694719145784,POINT (29295463.92267503 24072290.51700258)
5519,9108733,52.37411901242565,4.879092654846889,POINT (29285140.57205816 24060037.47909023)
5520,9108962,52.38055891155757,4.8179759155403765,POINT (29277069.7576347 24047714.97758646)
5521,9110045,52.3563814916405,4.998135397254674,POINT (29302691.68163811 24083257.13570101)
